Retorno_Anual;Volatilidade;Sharpe;Pareto_Eficiente;Peso_AAPL;Peso_AMZN;Peso_BRK_B;Peso_GOOGL;Peso_JNJ;Peso_JPM;Peso_MSFT;Peso_XOM
0,229194;0,231628;0,989492;0;0,117560877030902;0,13063418539518762;0,04244780799825205;0,23485375806483363;0,10213946567415388;0,001052092809653186;0,13319557435892884;0,23811623866808884
0,207047;0,242042;0,855419;0;0,024313251572734035;0,003255777791154418;0,13880944095958475;0,31551050936989466;0,006717313700060674;0,23454491360694682;0,03754065022903447;0,2393081427705903
0,212018;0,235821;0,899063;0;0,16361902363440567;0,3454486725655518;0,2409307765127101;0,004439812470559397;0,010581904293778591;0,11663639127297556;0,021704769949538825;0,09663864930048024
0,251811;0,231589;1,087315;0;0,3834548472797955;0,043294982736610844;0,0832163040561368;0,06012094359958327;0,12320807041734644;0,02671481174856335;0,03732042681445881;0,24266961334750503
0,21062;0,216651;0,972161;0;0,21619265781503183;0,2018049177221521;0,19103095560213382;0,07974021187432896;0,16919522102207724;0,06348216602121269;0,013759948583611509;0,06479392135945192
0,204072;0,237023;0,860979;0;0,025241978214204076;0,07242454474844058;0,05157645369329239;0,13357070087690542;0,06555798946883186;0,17865746136042046;0,10486727998049296;0,36810359165741224
0,206602;0,242645;0,851459;0;0,014223223331584389;0,17344505393556842;0,1663112428928729;0,4483355785085114;0,06922505705581218;0,054317811067172074;0,02819921623400439;0,04594281697447438
0,242998;0,24154;1,006034;0;0,08583761907427716;0,22396056142990012;0,04119543672199354;0,02114349614832231;0,03912076386383443;0,013103574965817193;0,3218445813809611;0,2537939664148942
0,182009;0,22288;0,816624;0;0,0518053900525726;0,03983905214179263;0,33116638486085015;0,0002490729176208643;0,12888644325720044;0,34786660050763163;0,09976975820759384;0,0004172980547378641
0,192164;0,226522;0,848323;0;0,0324288315869676;0,335653290579178;0,002253986601645836;0,06592523002463609;0,20472635437789483;0,2390288998314781;0,0852466134707;0,0347367935274994
0,25388;0,24884;1,020252;0;0,20696706860227376;0,06922397560996008;0,06662482125110475;0,37258197296134027;0,037875885187989844;0,0012516271442221687;0,09282831936397694;0,15264632987913218
0,21385;0,219974;0,972158;0;0,1592585926035763;0,1981464744588169;0,14206328370496493;0,1284527799480219;0,14293036681451166;0,041319901362492584;0,06284661667553819;0,12498198443207734
0,19408;0,23256;0,834536;0;0,010243514578516152;0,05286735726601744;0,07878038038158697;0,115149419990331;0,10066459759335716;0,1912660884766903;0,09687259597199732;0,3541560457415037
0,178755;0,1966;0,909232;0;0,09392599088965504;0,14626669805353737;0,0006311241837883107;0,0729655267090745;0,39533179171350935;0,07965314325734318;0,05729965144849039;0,15392607374460202
0,179432;0,20505;0,875063;0;0,014163754855287414;0,1310014237441799;0,06251323542554531;0,08343485799957782;0,27068771837744765;0,18733697293199694;0,10204225838529007;0,1488197782806748
0,249277;0,251712;0,990328;0;0,3444170901530149;0,3239473970814451;0,048480107768540365;0,08467592058864185;0,10125332532770537;0,0491257069874752;0,0028942102395638145;0,045206241853613535
0,236332;0,227221;1,040097;0;0,26322020602834495;0,12582722483007586;0,06662544898403334;0,14939777049431377;0,21459400028327436;0,06974727985701647;0,10001044438010684;0,010577625142834335
0,219376;0,218379;1,004564;0;0,18615564807458332;0,09024511466420865;0,11638164635161019;0,11247054506877777;0,20494270130370024;0,17400727650521303;0,11229521464853141;0,00350185338337545
0,232954;0,256636;0,907719;0;0,09704826403502148;0,21175389791774296;0,14682761698298497;0,3997746594031794;0,014980418893603355;0,02517914002636056;0,07752269195624206;0,02691331078486519
0,130447;0,182903;0,713203;0;0,007323034914480634;0,10718704925016258;0,0706417518424064;0,06377327091963612;0,6375845564721367;0,05673459487640494;0,02886874315190662;0,027886998572866046
0,261698;0,241613;1,083128;0;0,16836732624180215;0,12869155604952878;0,014222842262827653;0,025450951219848025;0,14110080960053123;0,03292893221429125;0,40946581588413233;0,07977176652703825
0,196314;0,236749;0,829209;0;0,03929136593709242;0,3607746316992541;0,07093196445684555;0,06280850262744135;0,07310185294039472;0,2694089032846984;0,035053604434515044;0,08862917461975844
0,210926;0,229582;0,918738;0;0,004690480339159464;0,26244132535584513;0,062394513711705145;0,04272143841434428;0,12988660315925418;0,1828308322732792;0,25102640417157157;0,06400840257484097
0,262198;0,244136;1,073981;0;0,17453713291414089;0,06523473460840026;0,011124883594461768;0,19539151613652306;0,0827622942331148;0,0962437963101537;0,2892527994368977;0,08545284276630781
0,220175;0,251582;0,875163;0;0,0010396131043784737;0,3796945448033992;0,062223429378682284;0,12935566170958596;0,04256923118234354;0,06542634601400436;0,21546008015184892;0,10423109365575736
0,210952;0,221167;0,953813;0;0,12336388752079708;0,21694232022957513;0,0521154893800182;0,10505551325784736;0,18797604339013;0,1570233967943631;0,09706132362317475;0,060462025804094606
0,229853;0,247914;0,927147;0;0,06427197607418575;0,06970280678462769;0,05268018382415364;0,1474643427833534;0,0164553075972558;0,4205865035484632;0,18536271544283783;0,043476163945122576
0,236627;0,253479;0,933517;0;0,004793620498687314;0,13697317464291817;0,14614951255037167;0,3653499316943806;0,03226324643454287;0,009519941639200682;0,27195459201839556;0,03299598052150296
0,246914;0,229031;1,078081;0;0,1596977382781668;0,007816861763451725;0,17857314489951956;0,016969641054160357;0,14857000842283385;0,09493801323933351;0,3887357419472357;0,004698850395298379
0,191657;0,207074;0,925547;0;0,06258144463745341;0,013053857062724706;0,38297553573195;0,1632862534411096;0,13873309377492882;0,025537606317218287;0,12166376849555051;0,09216844053906459
0,205422;0,222532;0,923115;0;0,04324362363005578;0,1685867162742016;0,007206667131771123;0,11857258981110562;0,19734411118871809;0,2710702840782345;0,15614749798024116;0,03782850990567189
0,197358;0,202669;0,973792;0;0,17877939752149835;0,02970491848597645;0,02425760132441262;0,1983174892652772;0,3710830556148641;0,013564142127101289;0,02183277933647462;0,16246061632439537
0,204364;0,228505;0,894354;0;0,03422977038607382;0,1315789673834352;0,03357890096785437;0,017220261165580522;0,10967063800436101;0,2755824790171607;0,16068023214448587;0,2374587509310486
0,208097;0,240745;0,864386;0;0,04451794900125276;0,3121213600468284;0,06802996147556765;0,275064557001012;0,09157913763523311;0,04481655095182475;0,04333233839971757;0,12053814548856367
0,218149;0,257022;0,848757;0;0,014168623526525181;0,4579162246464998;0,05452130090146612;0,07039145873095769;0,04573230152015574;0,0005185853149135218;0,2030351618077959;0,1537163435516861
0,20217;0,201594;1,002857;1;0,174122471522384;0,004395455618170975;0,27713249765631465;0,0421751739332416;0,25639282414046427;0,011894208866103614;0,1429904323220019;0,09089693594131902
0,200894;0,249666;0,804652;0;0,048357017474853596;0,008990632378551293;0,1012145868606505;0,002921900632769801;0,07586325181728319;0,10106903981470378;0,1437985027433031;0,5177850682778846
0,20428;0,219705;0,929793;0;0,02182667731085132;0,028199466061274072;0,0302333075645709;0,09529778629761393;0,1945929661140652;0,265355216224536;0,21123592534833222;0,15325865507875655
0,260384;0,239231;1,088421;0;0,40746161379304613;0,040808124580465996;0,25641153267393263;0,12388020689702191;0,015965686591058962;0,004027099332765975;0,020893518695564925;0,13055221743614348
0,232359;0,223596;1,039189;0;0,10166723424687704;0,025859541326090557;0,13786606988317088;0,01550802840571057;0,17558632427144763;0,1608865996290384;0,36605082989363985;0,01657537234402504
0,22276;0,241421;0,922702;0;0,17274197174582215;0,030394645966300694;0,039193420365685856;0,04604130211223013;0,07183023448003972;0,382645713289003;0,0667498408317444;0,19040287120917407
0,160259;0,193087;0,829982;0;0,03271939505999392;0,05647724348873027;0,07803816995259634;0,04333624254902679;0,418593256585564;0,14375125651763315;0,07243587192905995;0,15464856391739554
0,16498;0,190171;0,867532;0;0,08691561877512773;0,002396889015829236;0,10808096559676243;0,13537079787192624;0,5482425948940163;0,005745255138186632;0,09899623035564988;0,01425164835250154
0,216446;0,240245;0,900938;0;0,036664868467355824;0,21425496260474908;0,0598594880409568;0,3142921725487975;0,16406767898090355;0,05594388728724174;0,15471647723921875;0,00020046483077681464
0,19989;0,206329;0,968792;0;0,2199350008719501;0,0014131004470270595;0,0007790756692613483;0,10471054769704352;0,4021756669622652;0,21457489420687864;0,032159162505090357;0,02425255164048371
0,251062;0,262469;0,956538;0;0,19809945276986468;0,34826720137133904;0,09052016397723582;0,11402269361938433;0,02471128080324904;0,03339575803472798;0,16917273387905904;0,021810715545140306
0,178762;0,243586;0,733875;0;0,041175131943027035;0,04879208079487988;0,10705891952444259;0,008516705998601735;0,12636687550385606;0,4817048228647771;0,004518387136033037;0,18186707623438259
0,230342;0,226429;1,017278;0;0,2893453535097751;0,05999094680927833;0,022579931009866314;0,007094928684951573;0,1653437126024373;0,1286629780706163;0,04170607330374643;0,2852760760093287
0,228215;0,215557;1,058724;0;0,22031405696859382;0,05359949125590573;0,23189345972459008;0,04655467230057546;0,18632370487764108;0,020902876369800927;0,19521617364392904;0,045195564858963665
0,207332;0,228407;0,90773;0;0,20282619906218932;0,04518557579836629;0,30899233566318873;0,014992809715768907;0,04316180333854744;0,048576402937129594;0,010078313088641749;0,32618656039616795
0,274926;0,247337;1,111541;0;0,29824987428740424;0,11346747051209856;0,14838904915973317;0,00045374138680443594;0,00944381462876321;0,06165239804561916;0,28695118362566124;0,08139246835391609
0,218224;0,226118;0,965091;0;0,06439017527861439;0,021709503227239687;0,02278972134830581;0,0619134846213486;0,17190470971960126;0,004443130827335953;0,26267902574877255;0,39017024922878163
0,242726;0,253724;0,956657;0;0,18692949736091266;0,2078287872992489;0,0013154960181201688;0,3240046470931073;0,0388287931623505;0,17315455448613376;0,017597860274302473;0,05034036430582431
0,196157;0,215787;0,90903;0;0,005703926649210247;0,005164946984828816;0,3623643707949966;0,21011885521239895;0,09529656944358549;0,09412886766922751;0,17443200280840088;0,052790460437351285
0,241346;0,23714;1,017737;0;0,11636023200722805;0,05381230817425844;0,0823788756982542;0,27145558355548927;0,05168439271076231;0,04394968359444211;0,19152017298399643;0,18883875127556932
0,295538;0,261454;1,130361;0;0,5479104434369314;0,08983124148003883;0,04735992613231913;0,030857417090789485;0,0038933621379571544;0,14559368815035195;0,02984054038542158;0,10471338118619045
0,233832;0,230652;1,013787;0;0,20661894383842955;0,24953936603802007;0,0003676436288552951;0,03172215586305466;0,15108101006038124;0,06395088429228979;0,13705509161249163;0,15966490466647776
0,243995;0,238709;1,022146;0;0,07986310710002069;0,06075944112771446;0,08303916046874296;0,14453319373919216;0,06251338093640743;0,2037983276247321;0,32017044935830546;0,04532293964488469
0,260615;0,241525;1,079043;0;0,43153560334337493;0,1254889544276856;0,2710034082752867;0,01412506153143836;0,03729246448890165;0,049841510817324235;0,04643677795740358;0,024276219158584904
0,255955;0,238504;1,073167;0;0,14945497571384245;0,03999798434206078;0,24340551803884258;0,06459143001675084;0,010985816800006161;0,058222704932951154;0,3719213258777033;0,061420244277842595
0,192774;0,234748;0,821196;0;0,00022730490621131742;0,32851928972018335;0,03252584943831138;0,14170295727640186;0,08792546199684657;0,04782581565254069;0,04035360951922672;0,3209197114902783
0,288953;0,260762;1,108108;0;0,4982475591737491;0,14760706325930553;0,06133278628635943;0,022141255214472827;0,034921536294708184;0,1514836605868436;0,07545225861249713;0,008813880572064201
0,190531;0,208648;0,91317;0;0,0689110294101734;0,15559382339976793;0,2522339366321882;0,09987676928529393;0,14579253411923102;0,05136667874630027;0,07780467711986482;0,14842055128718032
0,24031;0,237729;1,010857;0;0,14615925961183204;0,062091307488153;0,08815792768098911;0,28936603939655625;0,11233235989968292;0,11560938665749419;0,17252744812025791;0,01375627114503466
0,214952;0,25273;0,850519;0;0,1073498599800412;0,4649098267748403;0,06511887709394308;0,05069444806728639;0,13336332532888023;0,03625216649469874;0,11776734065338697;0,024544155606922878
0,240886;0,237589;1,013876;0;0,1938912966240814;0,20624643319513186;0,1212027678934812;0,107897127719665;0,06298488436556803;0,0898678233256746;0,1542716051219494;0,06363806175444846
0,262985;0,259376;1,013916;0;0,3521624942895707;0,2846995115501572;0,07235607032257116;0,023640861357718618;4,1522413663967114e-05;0,20942128154508888;0,054758213626010056;0,0029200448952193723
0,201743;0,240886;0,837506;0;0,043629742253953184;0,32071940945787186;0,11484623062066743;0,19127321230000244;0,015333973280274787;0,007464779925871258;0,0011373563895680735;0,30559529577179106
0,268775;0,256347;1,048479;0;0,03594109112904762;0,06194862729156363;0,05051781893202617;0,13200116675645115;0,03735553635909036;0,07719464850676147;0,5459286371713965;0,059112473853663035
0,204788;0,232962;0,879061;0;0,10001053796204026;0,08714054267485422;0,2028693998683607;0,03873818685796248;0,023320657728062417;0,17507612092432126;0,06704508840897705;0,30579946557542154
0,209556;0,227769;0,920039;0;0,1191387727486235;0,09580481634966684;0,008424256689878116;0,15114533888070109;0,1335768005483766;0,11782190119720024;0,03595719510906779;0,33813091847648596
0,177111;0,224752;0,788031;0;0,03979010503759057;0,016931788305420234;0,44684733186067577;0,1406026063109826;0,05493104917375537;0,2816958085562536;0,009795219788906195;0,00940609096641554
0,206324;0,22875;0,901964;0;0,12646826314622664;0,021606538430133448;0,27458382461755537;0,2022865676155926;0,04033017911475745;0,24219113244299442;0,0048326783910688535;0,08770081624167114
0,274913;0,262156;1,048661;0;0,37986733526495847;0,267877304939046;0,060978291316090186;0,02797786849178481;0,0327502386737841;0,10010313541726541;0,12582369020359044;0,004622135693480935
0,188146;0,205326;0,916328;0;0,06425535851384097;0,21362283065507207;0,07074605866066205;0,022315018300139267;0,3730066428170708;0,03727928268661708;0,19283812266853614;0,025936685698061762
0,227644;0,232217;0,980308;0;0,12180647574801196;0,149249061705116;0,15373095500326214;0,16086635501733934;0,05641327069631226;0,1606108655901879;0,14549715605635694;0,05182586018341337
0,270057;0,252016;1,071587;0;0,353300979637695;0,15971284106095301;0,17394523071237336;0,0920868854322121;0,013867253626273826;0,0668202893138028;0,13712213115192978;0,003144389064760108
0,162677;0,191362;0,850101;0;0,07984441844135093;0,058803017558036394;0,02779536021653593;0,055402580721988545;0,478487965767116;0,1497653581519968;0,04150541240485594;0,10839588673811963
0,182482;0,205324;0,888749;0;0,034702013817354826;0,11563204534621578;0,27750576437531677;0,09972059759063642;0,1619456452073418;0,0739935517435602;0,09098368119683306;0,14551670072274125
0,198138;0,213984;0,925945;0;0,1336577863028459;0,08603430334702392;0,30301241614648916;0,136879956710089;0,1199069802376642;0,14895389526461528;0,02637161745744647;0,04518304453382602
0,19714;0,232038;0,849603;0;0,13744815492610762;0,1026286371348549;0,3109400558785877;0,004537911102001984;0,03880794831377837;0,35298811639837735;0,010073859818261954;0,042575316428030224
0,217151;0,245243;0,885454;0;0,04993611368871718;0,16032575905274488;0,09479153674672691;0,3568680342571666;0,029844398767041685;0,237346731081396;0,03837849071251549;0,032508935693691496
0,207076;0,260004;0,796435;0;0,08277029564960749;0,008862071776573548;0,058188134165688764;0,05273492551621171;0,02093235156800834;0,23656520354404229;0,05849692238766763;0,4814500953922002
0,234164;0,225597;1,037977;0;0,25461203876256533;0,02398988678089051;0,07788312798631451;0,10194930386677609;0,18921949343005046;0,24008146440288336;0,10830475815305822;0,003959926617461595
0,228137;0,231305;0,986301;0;0,04964890616768061;0,16346684986849658;0,09470710080760249;0,15440495406980512;0,08480021638074212;0,0034063712173969594;0,26037011022911777;0,18919549125915855
0,215053;0,226343;0,950117;0;0,03223241644825267;0,028475165377080176;0,18446300986197842;0,3369761106847017;0,11468621941964548;0,03492048271342081;0,1701632631728565;0,09808333232206415
0,190326;0,210261;0,905189;0;0,05508159637010022;0,1315816559990204;0,2754793100473252;0,10390676816853837;0,14783020543146563;0,13705242792807362;0,10178145457888185;0,047286581476594695
0,20747;0,225257;0,92104;0;0,03593983900004004;0,0287349749884176;0,18897888501891835;0,13272515844003793;0,06559126383748487;0,18430201482338487;0,16475670891071056;0,1989711549810058
0,20377;0,230067;0,885699;0;0,03301691299537038;0,16645361087748037;0,12372836989119614;0,1742931112490948;0,04025189451423122;0,1562788137560414;0,0694398159546684;0,23653747076191745
0,244053;0,231742;1,053124;0;0,19269275048549953;0,028838650800956156;0,024675314573989665;0,1536286121792741;0,09711131544545781;0,09894369506928402;0,16960112641529757;0,23450853503024127
0,196737;0,229958;0,855534;0;0,031994056623041764;0,0950062940325491;0,20688848229111367;0,24158282936998446;0,03970026163466939;0,01288629131635916;0,03105249058439593;0,34088929414788655
0,218702;0,217352;1,006214;0;0,14786690097036623;0,12916464791523788;0,003137155664321551;0,012472196582298558;0,2631351187550525;0,2122710676320936;0,20410906583968322;0,027843846640946412
0,220603;0,245133;0,899934;0;0,05220450099484887;0,2012854320921499;0,023129055351111216;0,25778851772757744;0,015580386636471776;0,022291888911204906;0,07814679421221925;0,3495734240744166
0,194648;0,238212;0,81712;0;0,058260382413858856;0,15644543874226033;0,12945470810512766;0,023618039392229527;0,041566116960595874;0,387833303669671;0,029779647775809916;0,17304236294044673
0,292026;0,251651;1,16044;1;0,4755386484283711;0,018100469300371277;0,07245514895143496;0,036054596623984955;0,0356208286330834;0,018016479048746054;0,14912198961649292;0,1950918393975153
0,227934;0,254891;0,894244;0;0,1959217882830461;0,44852593269495816;0,027311604383074083;0,06685920287669601;0,07328309348043137;0,04580712381649106;0,026607689509643;0,11568356495566025
0,208616;0,228828;0,911672;0;0,1311176494899929;0,22534994014252532;0,010097966936233157;0,12631123544279266;0,12690064220508326;0,035915708655204125;0,008498576451976226;0,3358082806761924
0,211155;0,250918;0,841528;0;0,09719564842521225;0,36731701134329187;0,060270761752520045;0,04585139092661192;0,02589039560661592;0,3746530379033047;0,0266288164173592;0,0021929376250843275
0,219394;0,227224;0,965537;0;0,16395605091362048;0,10801601764871283;0,06914613761776223;0,22977230273068494;0,10338064168087006;0,11744037204480376;0,005321108522836348;0,2029673688407093
0,187399;0,221973;0,844243;0;0,0360955013926574;0,06669336516919169;0,35009469828273326;0,10418470637687868;0,04940166217514238;0,2388222541314368;0,06708142557461462;0,08762638689734525
0,207882;0,225561;0,921622;0;0,1416354680558304;0,19639093260695326;0,1962776699499314;0,0960046733410551;0,08833745416119221;0,22599151765075795;0,03128076901148972;0,02408151522279002
0,215207;0,23181;0,928379;0;0,15054962896440824;0,07257991113483288;0,1705483507483259;0,04085345091775821;0,05412559374095805;0,3127374158527253;0,07544426313976824;0,12316138550122314
0,161789;0,199293;0,811813;0;0,010797682773651009;0,018857811343723708;0,0034980812516946487;0,05286160299972205;0,43095965179178836;0,19817106303872925;0,0959185437196391;0,1889355630810518
0,271261;0,255115;1,063287;0;0,17171552606907492;0,0876044975050285;0,03629435895930896;0,2015626231851216;0,04084204702937272;0,1028791978282831;0,3327534447649802;0,02634830465883001
0,195426;0,206605;0,945887;0;0,038639706773008216;0,07108244393541462;0,22455161023430714;0,08111348538720071;0,19568079034934985;0,10056190552489032;0,19740010143692377;0,09096995635890556
0,265472;0,239913;1,106535;0;0,39271776375211515;0,06812093819852848;0,13662428418622355;0,1210275922447933;0,06769475541252173;0,02739546664758738;0,07174724168214132;0,11467195787608914
0,222303;0,257278;0,86406;0;0,14191234327113234;0,01969061956626583;0,004180381300342161;0,09152654917405674;0,03749912072923596;0,5451520379174801;0,044548080110162834;0,11549086793132404
0,23488;0,240615;0,976165;0;0,22534104152638212;0,30581122864032806;0,11755833126594607;0,03616783220745875;0,05718080466964486;0,0982672134479797;0,08207640020115378;0,07759714804110679
0,159487;0,200521;0,795367;0;0,016067353039307525;0,27788380010488317;0,0034327041272219456;0,06588775986392055;0,44638186638392807;0,12249766352321155;0,04990162192581395;0,01794723103171327
0,288846;0,257858;1,120174;0;0,21157519846973172;0,0008974170580380114;0,07287474689476141;0,13516342214856591;0,0016235863506764488;0,08229424342011639;0,4305411827954895;0,06503020286262062
0,205329;0,240035;0,855411;0;0,0885406327915124;0,3429674957039594;0,13354595317376544;0,22880277340320485;0,14649941876701011;0,006454381674503997;0,03962732478588311;0,013562019700160645
0,17426;0,204099;0,853798;0;0,01973402304474064;0,0027156607606149867;0,09563394038239538;0,03442512895809452;0,3386114851114737;0,2425132443702881;0,1489221844993749;0,11744433287301792
0,22618;0,236008;0,958353;0;0,042320840085340705;0,09225834102648199;0,1467897233943486;0,2182804569808277;0,01220225753460664;0,17650681934385262;0,1944116981269676;0,11722986350757421
0,193906;0,217426;0,891825;0;0,07095374851577058;0,22790588810425;0,2054946766234875;0,18994483024680942;0,18160862465750277;0,034553056131659245;0,05941661143147099;0,03012256428904944
0,182738;0,214059;0,853679;0;0,05669440016987029;0,06243362063516842;0,057395783882655045;0,04836417227823325;0,27144868713108233;0,34846432716989045;0,08088061910778213;0,07431838962531802
0,281034;0,258916;1,085426;0;0,16877464520631558;0,08882993157903654;0,03154985330478682;0,11357652387376076;0,03837618588648519;0,08022532611475608;0,44606308715019244;0,032604446884666495
0,244328;0,222753;1,096854;0;0,3154199203151843;0,04572831657424248;0,09191879902380543;0,07287675009934055;0,18079659234412174;0,007455972216228972;0,11668027277066868;0,16912337665640784
0,19723;0,203864;0,967459;0;0,10550344191895335;0,018371492784792127;0,046363492864866664;0,18797934199518343;0,37284564101968143;0,09040630920710026;0,1357185615735368;0,04281171863588598
0,214524;0,235418;0,911244;0;0,05897793428482506;0,045578614463427584;0,11828361542406153;0,4639105471228456;0,18626756449196263;0,023684455078295058;0,09567021610580688;0,007627053028775595
0,198382;0,23756;0,83508;0;0,04646650388753643;0,030969996028894418;0,06698334998970999;0,18609926732520113;0,11337903367546683;0,44269676011712855;0,03919614317770753;0,07420894579835523
0,147266;0,191203;0,770209;0;0,04076812323653395;0,027413168509722665;0,5079029876079378;0,04988420174444182;0,28742689447904607;0,05042550480848421;0,02325050780247712;0,012928611811356598
0,218133;0,224284;0,972574;0;0,2648034845506222;0,004464782271914734;0,45644830444909484;0,07412276876297959;0,03889259386398558;0,13150249358693974;0,01951777536191801;0,010247797152545276
0,254498;0,238852;1,065505;0;0,2974297670481502;0,09347515914213884;0,12349326747851036;0,03287614388709715;0,010718907853574433;0,0775297783483431;0,11929572409258712;0,24518125214959882
0,24427;0,250411;0,975475;0;0,12331989054225456;0,2705998006538762;0,02175612449227407;0,011724428062076927;0,030685405930317176;0,2622408983355101;0,25263905691166594;0,02703439507202496
0,210422;0,229885;0,915336;0;0,004289721382991426;0,15754181334822745;0,26341048644744264;0,191171659465843;0,0308859778019529;0,11944463762321637;0,19298931396348623;0,04026638996683984
0,199181;0,217009;0,917849;0;0,08021591513664235;0,04037063163008183;0,027334586666152346;0,37349605054748697;0,2605897213058731;0,06308666806588405;0,01572736639564561;0,13917906025223362
0,199694;0,251048;0,795442;0;0,060200232836548004;0,03762005093112202;0,09795217471612257;0,15384815409740527;0,02089906104384933;0,17287510485484459;0,0031530650591807038;0,45345215646092757
0,22601;0,227884;0,991777;0;0,26334398177833185;0,13720370205439095;0,06527795185059973;0,03056523426156113;0,1415920768717416;0,2789497497585581;0,017930909025622166;0,06513639439919447
0,253743;0,253261;1,001905;0;0,04197306939333005;0,048898853312643785;0,05768308853815535;0,3360696860276792;0,033167317951408024;0,075209270299837;0,3353617954896596;0,07163691898728682
0,180241;0,192906;0,934345;1;0,19197454117597126;0,005836077280933981;0,29470881300465757;0,020012865762726203;0,37666966381935313;0,018605326240381068;0,05662845893670903;0,03556425377926794
0,197657;0,207118;0,954319;0;0,0683184160421401;0,034698227211879276;0,40445905254596676;0,04390335563130236;0,12744611797195263;0,017790480634256044;0,20929432619169744;0,09409002377080534
0,27879;0,245956;1,133494;0;0,42820493254420855;0,06069290105406277;0,023971319296626818;0,046811467332445386;0,1472067849910369;0,118626184518209;0,16607497202068328;0,008411438242727373
0,216126;0,234786;0,920525;0;0,11936755736798839;0,36986847288038505;0,015695096232462357;0,013620393857633799;0,17332513791567639;0,052042824805312624;0,14772018051048688;0,10836033643005442
0,256341;0,242751;1,055984;0;0,3341425730550294;0,17191892068381803;0,0886228498362989;0,02372054555316469;0,023745281350506527;0,16725922263815476;0,06883055449105889;0,12176005239196885
0,180068;0,209636;0,858952;0;0,11766901209980593;0,021419719594075688;0,07964749688713656;0,03460077648279873;0,2997879469010192;0,237405659301667;0,018227214592501997;0,19124217414099495
0,227874;0,216572;1,052185;0;0,19645837390268517;0,11329624096206099;0,06783426764489177;0,035429700103222175;0,20675971490147355;0,05209458123473329;0,18330049532213363;0,14482662592879947
0,225091;0,272408;0,826303;0;0,2057147861285027;0,5567874555019272;0,16774096036143385;0,004205704309616163;0,02792473079225641;0,004350890648090208;0,025575623855131836;0,007699848403041566
0,202239;0,227756;0,887963;0;0,07796184414472873;0,0032031307633662177;0,07162198959507592;0,256488783057949;0,15456252739936005;0,32260269285567833;0,028773827053015254;0,08478520513082645
0,224065;0,229756;0,975232;0;0,06698317092531471;0,11889788960914867;0,14220975186714824;0,006436291188818975;0,04638171774035404;0,2130483081689695;0,2588844489945285;0,14715842150571748
0,195509;0,220618;0,886189;0;0,044188268814764675;0,07265708598613468;0,014125638105041477;0,4283072678575512;0,28401898538624604;0,009492931922476362;0,025477972523762105;0,12173184940402347
0,199798;0,237328;0,841865;0;0,03344304828925883;0,34440973751119835;0,17812357435018847;0,040359102750329015;0,0007737427117882298;0,2031267042922986;0,06976254974034397;0,13000154035459474
0,213887;0,223384;0,957484;0;0,07056157011128697;0,03216203686789289;0,23466856441005407;0,12484080309174904;0,055929901233646925;0,030889291238553166;0,18121181516633353;0,2697360178804835
0,187246;0,214083;0,874643;0;0,06460225594976761;0,2570343312474887;0,03913192484049018;0,07992502697266167;0,264282943785756;0,2087966801168496;0,06102523815954222;0,025201598927444106
0,231687;0,256158;0,904471;0;0,00910171344802557;0,3815924568496081;0,016381357385220414;0,025582863428594862;0,05692089221927525;0,12372668965226429;0,3270680894913727;0,05962593752563882
0,243512;0,232858;1,045753;0;0,15113684666874125;0,018255523782994696;0,12037507654810889;0,03769355815442397;0,04572196412542289;0,08808082826459908;0,2761351600312251;0,262601042424484
0,194787;0,223051;0,873284;0;0,06213453386563884;0,01464120829796818;0,03818553739531553;0,08158505844609698;0,23594163541909374;0,3998614765777469;0,11759964291581222;0,050050907082327414
0,236556;0,225637;1,04839;0;0,24890941028461336;0,08627303439874581;0,2067447992329345;0,058818861723967775;0,06538459640067876;0,016463386886570164;0,11472424501060502;0,20268166606188465
0,206661;0,216816;0,953164;0;0,13458756138033376;0,14390454226232596;0,42286511589931797;0,007949915355435485;0,058815759976642595;0,0637773798407883;0,1412904375550323;0,026809287730123543
0,177268;0,221758;0,799375;0;0,007277523970113397;0,038113080846337806;0,4181181531943558;0,2325103684200775;0,050908569256113465;0,21152250413575438;0,0033710195691863272;0,03817878060806111
0,216363;0,243391;0,88895;0;0,1323808317758433;0,02553819799150238;0,022560157980896434;0,20190895953246785;0,09763258576903508;0,4603076683456185;0,01475660422424851;0,04491499438038801
0,211903;0,25248;0,839288;0;0,07149300115872381;0,40679499413572257;0,05652518657193616;0,08363108298608395;0,029554861767685344;0,28638307372764854;0,05204761930391287;0,013570180348286736
0,163087;0,188196;0,866584;0;0,1382378523411083;0,12022176540272039;0,04732959059310539;0,03471080567992308;0,5491388326768144;0,017005097958836722;0,025316860754793263;0,06803919459269847
0,258352;0,238172;1,084731;0;0,29857846586116404;0,008725220990567826;0,16549827670321746;0,21762470375064172;0,0463972493015754;0,03401962357475559;0,110593498262615;0,11856296155546277
0,257389;0,258283;0,996537;0;0,2243503291610135;0,2630660768144366;0,04630896221930308;0,17210234704165428;0,021473986341516163;0,1059265806067134;0,14062993196218404;0,026141785853178855
0,200137;0,232166;0,862045;0;0,014543863082978246;0,039579194857842295;0,09972424330620268;0,399786231022111;0,13871202744169742;0,252220985347677;0,03496296851264096;0,020470486428850458
0,205244;0,234242;0,876206;0;0,055894827583183385;0,07686452601471208;0,1620729004081494;0,4347548373144333;0,11330372348544698;0,1492526761641248;0,0009435483109162151;0,006912960719033702
